Namespace(method='qvit_lsq_qsam_sam', variant='B_32', nbits=4, data_path='/workspace/AOQ-main/AO_QAT/data', download=False, input_size=224, epochs=100, batch_size=64, workers=8, lr=0.0005, min_lr=1e-05, weight_decay=0.05, device='cuda', seed=42, output_dir='/workspace/AOQ-main/runs/google_vit_cifar100_qvit_lsq_qsam_sam_rho05_wu5_wandb_20260718_095229', finetune='auto', no_finetune=False, qsam_ratio=0.001, qsam_rho=0.5, qsam_warmup_epochs=5, debug_train_batches=0, debug_val_batches=0, print_freq=20, wandb=True, wandb_project='aoq-vit-qat', wandb_entity=None, wandb_run_name='google_vit_cifar100_qvit_lsq_qsam_sam_rho05_wu5')
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /root/.netrc.
wandb: Currently logged in as: solhee0912 (solhee0912-kookmin-university) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.26.1
wandb: Run data is saved locally in /workspace/AOQ-main/AO_QAT/vit_qvit_cifar/wandb/run-20260718_095243-lsu6ur57
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run google_vit_cifar100_qvit_lsq_qsam_sam_rho05_wu5
wandb: ⭐️ View project at https://wandb.ai/solhee0912-kookmin-university/aoq-vit-qat
wandb: 🚀 View run at https://wandb.ai/solhee0912-kookmin-university/aoq-vit-qat/runs/lsu6ur57
[google-vit] source repo: /workspace/AOQ-main/third_party/vision_transformer
train step=80 loss=1.0315 sam_loss=1.5588 avg_loss=0.8100 acc1=71.88
train step=100 loss=1.0263 sam_loss=1.5457 avg_loss=0.8108 acc1=76.56
train step=120 loss=0.5937 sam_loss=1.0157 avg_loss=0.8214 acc1=89.06
train step=140 loss=1.0636 sam_loss=1.5341 avg_loss=0.8256 acc1=78.12
train step=160 loss=0.9422 sam_loss=1.4401 avg_loss=0.8178 acc1=76.56
train step=180 loss=0.9303 sam_loss=1.3645 avg_loss=0.8184 acc1=76.56
train step=200 loss=0.8985 sam_loss=1.3923 avg_loss=0.8129 acc1=75.00
train step=220 loss=1.2121 sam_loss=1.7020 avg_loss=0.8188 acc1=68.75
train step=240 loss=0.5802 sam_loss=0.9887 avg_loss=0.8130 acc1=81.25
train step=260 loss=0.5940 sam_loss=1.0129 avg_loss=0.8152 acc1=87.50
train step=280 loss=0.9258 sam_loss=1.3907 avg_loss=0.8197 acc1=79.69
train step=300 loss=0.6283 sam_loss=1.0551 avg_loss=0.8236 acc1=87.50
train step=320 loss=0.8005 sam_loss=1.3156 avg_loss=0.8253 acc1=82.81
train step=340 loss=0.9919 sam_loss=1.5083 avg_loss=0.8284 acc1=79.69
train step=360 loss=0.7613 sam_loss=1.2900 avg_loss=0.8232 acc1=78.12
train step=380 loss=0.8498 sam_loss=1.4155 avg_loss=0.8211 acc1=79.69
train step=400 loss=0.6185 sam_loss=1.0242 avg_loss=0.8187 acc1=82.81
train step=420 loss=1.0308 sam_loss=1.4591 avg_loss=0.8208 acc1=78.12
train step=440 loss=0.6703 sam_loss=1.0823 avg_loss=0.8205 acc1=82.81
train step=460 loss=0.7690 sam_loss=1.2531 avg_loss=0.8185 acc1=75.00
train step=480 loss=0.8246 sam_loss=1.3092 avg_loss=0.8193 acc1=79.69
train step=500 loss=0.9902 sam_loss=1.4357 avg_loss=0.8193 acc1=75.00
train step=520 loss=0.7457 sam_loss=1.1505 avg_loss=0.8213 acc1=81.25
train step=540 loss=0.8695 sam_loss=1.4124 avg_loss=0.8222 acc1=79.69
train step=560 loss=0.7756 sam_loss=1.2989 avg_loss=0.8205 acc1=82.81
train step=580 loss=1.2321 sam_loss=1.7219 avg_loss=0.8221 acc1=68.75
train step=600 loss=0.8276 sam_loss=1.2967 avg_loss=0.8219 acc1=81.25
train step=620 loss=0.8846 sam_loss=1.3859 avg_loss=0.8222 acc1=82.81
train step=640 loss=0.5275 sam_loss=0.9318 avg_loss=0.8218 acc1=84.38
train step=660 loss=1.1440 sam_loss=1.6940 avg_loss=0.8225 acc1=73.44
train step=680 loss=0.7817 sam_loss=1.2596 avg_loss=0.8214 acc1=81.25
train step=700 loss=0.9579 sam_loss=1.5052 avg_loss=0.8209 acc1=76.56
train step=720 loss=0.7888 sam_loss=1.2844 avg_loss=0.8231 acc1=79.69
train step=740 loss=0.8355 sam_loss=1.3095 avg_loss=0.8231 acc1=82.81
train step=760 loss=0.9195 sam_loss=1.4119 avg_loss=0.8237 acc1=79.69
train step=780 loss=0.8396 sam_loss=1.2541 avg_loss=0.8216 acc1=84.38
epoch=90 train_acc1=80.406 val_acc1=90.250 val_acc5=98.930 best=90.350
train step=0 loss=0.6682 sam_loss=1.1317 avg_loss=0.6682 acc1=78.12
train step=20 loss=0.7123 sam_loss=1.1687 avg_loss=0.7713 acc1=84.38
train step=40 loss=0.9641 sam_loss=1.4419 avg_loss=0.8088 acc1=81.25
train step=60 loss=0.8331 sam_loss=1.2810 avg_loss=0.8191 acc1=78.12
train step=80 loss=0.3912 sam_loss=0.8433 avg_loss=0.8125 acc1=92.19
train step=100 loss=0.8362 sam_loss=1.3127 avg_loss=0.8076 acc1=79.69
train step=120 loss=0.9032 sam_loss=1.3455 avg_loss=0.8127 acc1=79.69
train step=140 loss=0.9891 sam_loss=1.5104 avg_loss=0.8162 acc1=76.56
train step=160 loss=0.6327 sam_loss=1.0634 avg_loss=0.8146 acc1=84.38
train step=180 loss=0.9783 sam_loss=1.5231 avg_loss=0.8191 acc1=75.00
train step=200 loss=0.5885 sam_loss=1.0592 avg_loss=0.8191 acc1=89.06
train step=220 loss=0.8658 sam_loss=1.3082 avg_loss=0.8146 acc1=75.00
train step=240 loss=0.8204 sam_loss=1.3498 avg_loss=0.8166 acc1=81.25
train step=260 loss=1.0579 sam_loss=1.5658 avg_loss=0.8171 acc1=68.75
train step=280 loss=0.7356 sam_loss=1.1679 avg_loss=0.8125 acc1=82.81
train step=300 loss=0.7855 sam_loss=1.2936 avg_loss=0.8119 acc1=78.12
train step=320 loss=0.8655 sam_loss=1.3125 avg_loss=0.8127 acc1=76.56
train step=340 loss=0.5602 sam_loss=1.0578 avg_loss=0.8105 acc1=89.06
train step=360 loss=0.8635 sam_loss=1.4014 avg_loss=0.8129 acc1=79.69
train step=380 loss=0.8462 sam_loss=1.4061 avg_loss=0.8110 acc1=76.56
train step=400 loss=1.2510 sam_loss=1.7654 avg_loss=0.8139 acc1=76.56
train step=420 loss=0.6964 sam_loss=1.1273 avg_loss=0.8171 acc1=81.25
train step=440 loss=0.9552 sam_loss=1.4828 avg_loss=0.8189 acc1=79.69
train step=460 loss=0.7640 sam_loss=1.2419 avg_loss=0.8191 acc1=82.81
train step=480 loss=1.0263 sam_loss=1.5157 avg_loss=0.8196 acc1=73.44
train step=500 loss=0.6515 sam_loss=1.1546 avg_loss=0.8182 acc1=84.38
train step=520 loss=0.9448 sam_loss=1.4914 avg_loss=0.8176 acc1=70.31
train step=540 loss=0.7730 sam_loss=1.1992 avg_loss=0.8165 acc1=82.81
train step=560 loss=1.1068 sam_loss=1.5926 avg_loss=0.8179 acc1=73.44
train step=580 loss=0.6814 sam_loss=1.2278 avg_loss=0.8154 acc1=85.94
train step=600 loss=1.0038 sam_loss=1.5052 avg_loss=0.8162 acc1=75.00
train step=620 loss=0.7460 sam_loss=1.1907 avg_loss=0.8176 acc1=82.81
train step=640 loss=0.8483 sam_loss=1.2798 avg_loss=0.8167 acc1=81.25
train step=660 loss=0.6130 sam_loss=1.0485 avg_loss=0.8151 acc1=81.25
train step=680 loss=0.7520 sam_loss=1.2576 avg_loss=0.8146 acc1=81.25
train step=700 loss=0.6639 sam_loss=1.1254 avg_loss=0.8131 acc1=82.81
train step=720 loss=1.1426 sam_loss=1.6323 avg_loss=0.8134 acc1=73.44
train step=740 loss=0.8105 sam_loss=1.3066 avg_loss=0.8135 acc1=84.38
train step=760 loss=0.6907 sam_loss=1.2202 avg_loss=0.8128 acc1=84.38
train step=780 loss=0.8119 sam_loss=1.2562 avg_loss=0.8127 acc1=87.50
epoch=91 train_acc1=80.524 val_acc1=90.400 val_acc5=98.910 best=90.400
train step=0 loss=0.6049 sam_loss=1.0901 avg_loss=0.6049 acc1=84.38
train step=20 loss=0.9233 sam_loss=1.4386 avg_loss=0.8295 acc1=76.56
train step=40 loss=0.9122 sam_loss=1.4468 avg_loss=0.8070 acc1=76.56
train step=60 loss=0.6999 sam_loss=1.0948 avg_loss=0.7953 acc1=85.94
train step=80 loss=0.8237 sam_loss=1.3258 avg_loss=0.8031 acc1=81.25
train step=100 loss=0.6758 sam_loss=1.1955 avg_loss=0.7983 acc1=87.50
train step=120 loss=0.7105 sam_loss=1.1739 avg_loss=0.7909 acc1=84.38
train step=140 loss=0.6100 sam_loss=1.1386 avg_loss=0.7900 acc1=82.81
train step=160 loss=1.2702 sam_loss=1.7624 avg_loss=0.8015 acc1=73.44
train step=180 loss=0.7723 sam_loss=1.2311 avg_loss=0.8054 acc1=78.12
train step=200 loss=1.0999 sam_loss=1.6008 avg_loss=0.8027 acc1=73.44
train step=220 loss=0.8674 sam_loss=1.3291 avg_loss=0.8088 acc1=76.56
train step=240 loss=0.9425 sam_loss=1.4390 avg_loss=0.8154 acc1=79.69
train step=260 loss=0.9093 sam_loss=1.3460 avg_loss=0.8180 acc1=76.56
train step=280 loss=0.8626 sam_loss=1.4344 avg_loss=0.8166 acc1=79.69
train step=300 loss=0.8175 sam_loss=1.3235 avg_loss=0.8164 acc1=79.69
train step=320 loss=0.6834 sam_loss=1.1382 avg_loss=0.8129 acc1=84.38
train step=340 loss=0.6225 sam_loss=1.1669 avg_loss=0.8132 acc1=85.94
train step=360 loss=0.8853 sam_loss=1.4132 avg_loss=0.8147 acc1=76.56
train step=380 loss=1.1511 sam_loss=1.7520 avg_loss=0.8140 acc1=68.75
train step=400 loss=1.0401 sam_loss=1.4902 avg_loss=0.8130 acc1=75.00
train step=420 loss=0.5871 sam_loss=1.0959 avg_loss=0.8104 acc1=87.50
train step=440 loss=1.0403 sam_loss=1.5260 avg_loss=0.8121 acc1=79.69
train step=460 loss=1.0157 sam_loss=1.5453 avg_loss=0.8115 acc1=73.44
train step=480 loss=0.7427 sam_loss=1.2276 avg_loss=0.8141 acc1=81.25
train step=500 loss=1.0473 sam_loss=1.5875 avg_loss=0.8142 acc1=71.88
train step=520 loss=0.7790 sam_loss=1.3146 avg_loss=0.8141 acc1=79.69
train step=540 loss=0.7590 sam_loss=1.2423 avg_loss=0.8121 acc1=82.81
train step=560 loss=1.0734 sam_loss=1.6071 avg_loss=0.8138 acc1=71.88
train step=580 loss=1.0124 sam_loss=1.5054 avg_loss=0.8170 acc1=75.00
train step=600 loss=0.6700 sam_loss=1.2025 avg_loss=0.8161 acc1=81.25
train step=620 loss=0.8663 sam_loss=1.3687 avg_loss=0.8173 acc1=76.56
train step=640 loss=0.8487 sam_loss=1.2759 avg_loss=0.8161 acc1=79.69
train step=660 loss=1.1308 sam_loss=1.5251 avg_loss=0.8165 acc1=75.00
train step=680 loss=0.7371 sam_loss=1.3025 avg_loss=0.8165 acc1=76.56
train step=700 loss=0.9215 sam_loss=1.4302 avg_loss=0.8168 acc1=76.56
train step=720 loss=0.7099 sam_loss=1.2049 avg_loss=0.8167 acc1=84.38
train step=740 loss=0.6886 sam_loss=1.1556 avg_loss=0.8145 acc1=87.50
train step=760 loss=0.7084 sam_loss=1.1954 avg_loss=0.8150 acc1=78.12
train step=780 loss=0.7274 sam_loss=1.2073 avg_loss=0.8132 acc1=79.69
epoch=92 train_acc1=80.586 val_acc1=90.400 val_acc5=98.900 best=90.400
train step=0 loss=0.7537 sam_loss=1.2919 avg_loss=0.7537 acc1=79.69
train step=20 loss=0.9891 sam_loss=1.4483 avg_loss=0.7983 acc1=78.12
train step=40 loss=0.8724 sam_loss=1.3456 avg_loss=0.8028 acc1=78.12
train step=60 loss=0.8302 sam_loss=1.2854 avg_loss=0.8143 acc1=81.25
train step=80 loss=0.7321 sam_loss=1.1294 avg_loss=0.8009 acc1=82.81
train step=100 loss=0.6148 sam_loss=1.0590 avg_loss=0.8043 acc1=87.50
train step=120 loss=0.7487 sam_loss=1.1968 avg_loss=0.8082 acc1=81.25
train step=140 loss=0.9309 sam_loss=1.3975 avg_loss=0.8092 acc1=79.69
train step=160 loss=0.8644 sam_loss=1.3481 avg_loss=0.8030 acc1=76.56
train step=180 loss=0.9903 sam_loss=1.4322 avg_loss=0.8077 acc1=71.88
train step=200 loss=1.2945 sam_loss=1.7208 avg_loss=0.8073 acc1=67.19
train step=220 loss=0.7907 sam_loss=1.2901 avg_loss=0.8082 acc1=82.81
train step=240 loss=0.7758 sam_loss=1.2723 avg_loss=0.8133 acc1=82.81
train step=260 loss=1.0208 sam_loss=1.6151 avg_loss=0.8135 acc1=71.88
train step=280 loss=0.6783 sam_loss=1.1862 avg_loss=0.8093 acc1=85.94
train step=300 loss=0.9245 sam_loss=1.3647 avg_loss=0.8114 acc1=78.12
train step=320 loss=0.7983 sam_loss=1.2447 avg_loss=0.8143 acc1=79.69
train step=340 loss=0.5359 sam_loss=0.9098 avg_loss=0.8147 acc1=89.06
train step=360 loss=0.9858 sam_loss=1.5393 avg_loss=0.8127 acc1=76.56
train step=380 loss=1.0616 sam_loss=1.5385 avg_loss=0.8117 acc1=75.00
train step=400 loss=1.2019 sam_loss=1.7276 avg_loss=0.8114 acc1=73.44
train step=420 loss=0.7393 sam_loss=1.2817 avg_loss=0.8150 acc1=79.69
train step=440 loss=1.1233 sam_loss=1.6213 avg_loss=0.8160 acc1=68.75
train step=460 loss=0.6657 sam_loss=1.1516 avg_loss=0.8142 acc1=82.81
train step=480 loss=0.8466 sam_loss=1.3766 avg_loss=0.8143 acc1=81.25
train step=500 loss=0.6188 sam_loss=1.0713 avg_loss=0.8134 acc1=85.94
train step=520 loss=0.9954 sam_loss=1.4816 avg_loss=0.8120 acc1=73.44
train step=540 loss=0.5838 sam_loss=1.0796 avg_loss=0.8123 acc1=89.06
train step=560 loss=0.8099 sam_loss=1.3023 avg_loss=0.8140 acc1=76.56
train step=580 loss=1.0017 sam_loss=1.5018 avg_loss=0.8130 acc1=79.69
train step=600 loss=0.7052 sam_loss=1.2127 avg_loss=0.8118 acc1=84.38
train step=620 loss=1.0601 sam_loss=1.5575 avg_loss=0.8146 acc1=71.88
train step=640 loss=0.6681 sam_loss=1.0653 avg_loss=0.8128 acc1=82.81
train step=660 loss=1.1022 sam_loss=1.6110 avg_loss=0.8141 acc1=71.88
train step=680 loss=0.6564 sam_loss=1.2362 avg_loss=0.8146 acc1=84.38
train step=700 loss=0.7950 sam_loss=1.2276 avg_loss=0.8134 acc1=84.38
train step=720 loss=0.6283 sam_loss=1.0205 avg_loss=0.8134 acc1=82.81
train step=740 loss=0.9357 sam_loss=1.4112 avg_loss=0.8129 acc1=82.81
train step=760 loss=0.8218 sam_loss=1.2834 avg_loss=0.8126 acc1=82.81
train step=780 loss=0.8849 sam_loss=1.3932 avg_loss=0.8123 acc1=79.69
epoch=93 train_acc1=80.552 val_acc1=90.230 val_acc5=98.910 best=90.400
train step=0 loss=0.9806 sam_loss=1.5212 avg_loss=0.9806 acc1=71.88
train step=20 loss=0.8013 sam_loss=1.3095 avg_loss=0.8604 acc1=76.56
train step=40 loss=0.8763 sam_loss=1.3994 avg_loss=0.8196 acc1=79.69
train step=60 loss=0.7706 sam_loss=1.2771 avg_loss=0.8092 acc1=81.25
train step=80 loss=0.9762 sam_loss=1.5485 avg_loss=0.8016 acc1=75.00
train step=100 loss=0.8977 sam_loss=1.3772 avg_loss=0.7902 acc1=73.44
train step=120 loss=0.6415 sam_loss=1.1392 avg_loss=0.8022 acc1=87.50
train step=140 loss=0.8203 sam_loss=1.3093 avg_loss=0.8064 acc1=81.25
train step=160 loss=0.8499 sam_loss=1.3950 avg_loss=0.8084 acc1=78.12
train step=180 loss=0.9120 sam_loss=1.4612 avg_loss=0.8103 acc1=73.44
train step=200 loss=0.4686 sam_loss=0.9361 avg_loss=0.8059 acc1=89.06
train step=220 loss=0.9770 sam_loss=1.5208 avg_loss=0.8160 acc1=78.12
train step=240 loss=0.8401 sam_loss=1.4012 avg_loss=0.8161 acc1=81.25
train step=260 loss=0.8850 sam_loss=1.3877 avg_loss=0.8155 acc1=81.25
train step=280 loss=0.6048 sam_loss=1.0800 avg_loss=0.8129 acc1=85.94
train step=300 loss=0.9064 sam_loss=1.4525 avg_loss=0.8120 acc1=81.25
train step=320 loss=0.8820 sam_loss=1.2524 avg_loss=0.8092 acc1=82.81
train step=340 loss=0.9655 sam_loss=1.4320 avg_loss=0.8089 acc1=76.56
train step=360 loss=0.3754 sam_loss=0.8327 avg_loss=0.8085 acc1=92.19
train step=380 loss=0.6167 sam_loss=1.0553 avg_loss=0.8049 acc1=87.50
train step=400 loss=0.8516 sam_loss=1.3318 avg_loss=0.8064 acc1=78.12
train step=420 loss=0.8230 sam_loss=1.2230 avg_loss=0.8050 acc1=79.69
train step=440 loss=0.9197 sam_loss=1.3430 avg_loss=0.8045 acc1=76.56
train step=460 loss=1.0951 sam_loss=1.6448 avg_loss=0.8037 acc1=71.88
train step=480 loss=0.6627 sam_loss=1.2289 avg_loss=0.8042 acc1=84.38
train step=500 loss=0.5599 sam_loss=1.0865 avg_loss=0.8040 acc1=87.50
train step=520 loss=1.0016 sam_loss=1.4757 avg_loss=0.8048 acc1=79.69
train step=540 loss=0.6753 sam_loss=1.1147 avg_loss=0.8070 acc1=82.81
train step=560 loss=0.7164 sam_loss=1.1577 avg_loss=0.8077 acc1=84.38
train step=580 loss=1.0355 sam_loss=1.4884 avg_loss=0.8084 acc1=75.00
train step=600 loss=1.0117 sam_loss=1.5695 avg_loss=0.8079 acc1=73.44
train step=620 loss=0.7277 sam_loss=1.1992 avg_loss=0.8078 acc1=84.38
train step=640 loss=0.9751 sam_loss=1.4354 avg_loss=0.8063 acc1=81.25
train step=660 loss=0.5448 sam_loss=0.9732 avg_loss=0.8067 acc1=85.94
train step=680 loss=0.4539 sam_loss=0.8587 avg_loss=0.8061 acc1=87.50
train step=700 loss=0.6420 sam_loss=1.0997 avg_loss=0.8060 acc1=84.38
train step=720 loss=0.8710 sam_loss=1.3892 avg_loss=0.8073 acc1=78.12
train step=740 loss=0.9485 sam_loss=1.4315 avg_loss=0.8081 acc1=75.00
train step=760 loss=0.8833 sam_loss=1.3167 avg_loss=0.8081 acc1=79.69
train step=780 loss=0.7915 sam_loss=1.2446 avg_loss=0.8083 acc1=82.81
epoch=94 train_acc1=80.718 val_acc1=90.350 val_acc5=98.860 best=90.400
train step=0 loss=0.7324 sam_loss=1.1454 avg_loss=0.7324 acc1=85.94
train step=20 loss=0.9085 sam_loss=1.4344 avg_loss=0.7740 acc1=81.25
train step=40 loss=0.8890 sam_loss=1.3090 avg_loss=0.8112 acc1=81.25
train step=60 loss=0.7453 sam_loss=1.2414 avg_loss=0.7678 acc1=79.69
train step=80 loss=0.8557 sam_loss=1.3049 avg_loss=0.7869 acc1=78.12
train step=100 loss=0.8953 sam_loss=1.4403 avg_loss=0.7886 acc1=81.25
train step=120 loss=0.7237 sam_loss=1.1899 avg_loss=0.7861 acc1=79.69
train step=140 loss=0.9670 sam_loss=1.5583 avg_loss=0.7976 acc1=76.56
train step=160 loss=0.8627 sam_loss=1.3800 avg_loss=0.7997 acc1=79.69
train step=180 loss=0.6142 sam_loss=0.9890 avg_loss=0.7974 acc1=89.06
train step=200 loss=0.5059 sam_loss=0.9399 avg_loss=0.7971 acc1=89.06
train step=220 loss=0.7850 sam_loss=1.3420 avg_loss=0.8006 acc1=79.69
train step=240 loss=0.8775 sam_loss=1.3564 avg_loss=0.8037 acc1=79.69
train step=260 loss=0.6678 sam_loss=1.1124 avg_loss=0.8034 acc1=82.81
train step=280 loss=0.6981 sam_loss=1.1006 avg_loss=0.8039 acc1=79.69
train step=300 loss=0.7709 sam_loss=1.1519 avg_loss=0.7980 acc1=81.25
train step=320 loss=0.7094 sam_loss=1.1468 avg_loss=0.8021 acc1=85.94
train step=340 loss=1.0001 sam_loss=1.4701 avg_loss=0.8022 acc1=78.12
train step=360 loss=0.5266 sam_loss=1.0008 avg_loss=0.7986 acc1=89.06
train step=380 loss=0.9619 sam_loss=1.4317 avg_loss=0.7987 acc1=75.00
train step=400 loss=0.6589 sam_loss=1.1167 avg_loss=0.7995 acc1=84.38
train step=420 loss=0.7561 sam_loss=1.2328 avg_loss=0.7997 acc1=85.94
train step=440 loss=0.8473 sam_loss=1.3039 avg_loss=0.7995 acc1=81.25
train step=460 loss=0.7848 sam_loss=1.2408 avg_loss=0.8038 acc1=81.25
train step=480 loss=0.7684 sam_loss=1.2696 avg_loss=0.8035 acc1=81.25
train step=500 loss=0.8048 sam_loss=1.3552 avg_loss=0.8066 acc1=79.69
train step=520 loss=0.8104 sam_loss=1.2387 avg_loss=0.8079 acc1=84.38
train step=540 loss=0.5473 sam_loss=0.9774 avg_loss=0.8070 acc1=87.50
train step=560 loss=1.0570 sam_loss=1.5456 avg_loss=0.8046 acc1=71.88
train step=580 loss=0.8992 sam_loss=1.3667 avg_loss=0.8044 acc1=79.69
train step=600 loss=0.8083 sam_loss=1.2498 avg_loss=0.8048 acc1=84.38
train step=620 loss=0.9847 sam_loss=1.4873 avg_loss=0.8065 acc1=73.44
train step=640 loss=0.9067 sam_loss=1.4235 avg_loss=0.8086 acc1=76.56
train step=660 loss=0.8223 sam_loss=1.3457 avg_loss=0.8095 acc1=79.69
train step=680 loss=0.9418 sam_loss=1.4749 avg_loss=0.8107 acc1=75.00
train step=700 loss=0.6860 sam_loss=1.1320 avg_loss=0.8078 acc1=87.50
train step=720 loss=0.9210 sam_loss=1.3854 avg_loss=0.8065 acc1=75.00
train step=740 loss=0.7242 sam_loss=1.1738 avg_loss=0.8054 acc1=82.81
train step=760 loss=0.4564 sam_loss=0.8278 avg_loss=0.8038 acc1=90.62
train step=780 loss=0.6265 sam_loss=1.0774 avg_loss=0.8053 acc1=82.81
epoch=95 train_acc1=80.800 val_acc1=90.270 val_acc5=98.920 best=90.400
train step=0 loss=0.6122 sam_loss=1.0507 avg_loss=0.6122 acc1=87.50
train step=20 loss=0.6399 sam_loss=1.1232 avg_loss=0.8572 acc1=84.38
train step=40 loss=0.7273 sam_loss=1.1975 avg_loss=0.8342 acc1=84.38
train step=60 loss=0.9997 sam_loss=1.5374 avg_loss=0.8385 acc1=76.56
train step=80 loss=0.7679 sam_loss=1.1968 avg_loss=0.8348 acc1=84.38
train step=100 loss=0.8453 sam_loss=1.4063 avg_loss=0.8254 acc1=76.56
train step=120 loss=0.7897 sam_loss=1.2121 avg_loss=0.8333 acc1=79.69
train step=140 loss=0.6018 sam_loss=1.1661 avg_loss=0.8345 acc1=87.50
train step=160 loss=0.7972 sam_loss=1.2175 avg_loss=0.8351 acc1=79.69
train step=180 loss=0.6975 sam_loss=1.2144 avg_loss=0.8309 acc1=81.25
train step=200 loss=0.5432 sam_loss=1.0045 avg_loss=0.8282 acc1=82.81
train step=220 loss=0.4533 sam_loss=0.8821 avg_loss=0.8232 acc1=87.50
train step=240 loss=0.9189 sam_loss=1.3649 avg_loss=0.8213 acc1=75.00
train step=260 loss=1.2365 sam_loss=1.7727 avg_loss=0.8181 acc1=70.31
train step=280 loss=0.8023 sam_loss=1.2981 avg_loss=0.8189 acc1=78.12
train step=300 loss=0.7432 sam_loss=1.2158 avg_loss=0.8168 acc1=84.38
train step=320 loss=0.7753 sam_loss=1.1660 avg_loss=0.8166 acc1=81.25
train step=340 loss=0.5399 sam_loss=0.9694 avg_loss=0.8156 acc1=84.38
train step=360 loss=1.0782 sam_loss=1.5702 avg_loss=0.8161 acc1=76.56
train step=380 loss=0.8717 sam_loss=1.3780 avg_loss=0.8188 acc1=79.69
train step=400 loss=0.8717 sam_loss=1.3291 avg_loss=0.8222 acc1=82.81
train step=420 loss=0.9639 sam_loss=1.4715 avg_loss=0.8210 acc1=73.44
train step=440 loss=0.9461 sam_loss=1.4793 avg_loss=0.8221 acc1=76.56
train step=460 loss=0.6606 sam_loss=1.1864 avg_loss=0.8192 acc1=82.81
train step=480 loss=0.8052 sam_loss=1.3170 avg_loss=0.8177 acc1=75.00
train step=500 loss=0.5830 sam_loss=1.0732 avg_loss=0.8168 acc1=85.94
train step=520 loss=0.9726 sam_loss=1.5262 avg_loss=0.8187 acc1=76.56
train step=540 loss=0.5343 sam_loss=0.9915 avg_loss=0.8159 acc1=89.06
train step=560 loss=0.5801 sam_loss=1.0494 avg_loss=0.8150 acc1=87.50
train step=580 loss=0.7630 sam_loss=1.2606 avg_loss=0.8157 acc1=82.81
train step=600 loss=0.8743 sam_loss=1.3311 avg_loss=0.8167 acc1=78.12
train step=620 loss=0.8824 sam_loss=1.3236 avg_loss=0.8170 acc1=79.69
train step=640 loss=0.8151 sam_loss=1.2449 avg_loss=0.8185 acc1=78.12
train step=660 loss=1.1246 sam_loss=1.6575 avg_loss=0.8191 acc1=71.88
train step=680 loss=0.4558 sam_loss=0.8795 avg_loss=0.8170 acc1=92.19
train step=700 loss=1.0766 sam_loss=1.5117 avg_loss=0.8178 acc1=75.00
train step=720 loss=0.7617 sam_loss=1.1429 avg_loss=0.8176 acc1=81.25
train step=740 loss=0.8355 sam_loss=1.3435 avg_loss=0.8156 acc1=81.25
train step=760 loss=0.9323 sam_loss=1.4014 avg_loss=0.8146 acc1=79.69
train step=780 loss=0.9068 sam_loss=1.4087 avg_loss=0.8168 acc1=76.56
epoch=96 train_acc1=80.502 val_acc1=90.150 val_acc5=98.950 best=90.400
train step=0 loss=0.8492 sam_loss=1.3049 avg_loss=0.8492 acc1=78.12
train step=20 loss=0.9164 sam_loss=1.4421 avg_loss=0.8100 acc1=71.88
train step=40 loss=0.7790 sam_loss=1.2910 avg_loss=0.8181 acc1=76.56
train step=60 loss=0.7734 sam_loss=1.2372 avg_loss=0.7971 acc1=81.25
train step=80 loss=0.8006 sam_loss=1.2172 avg_loss=0.8021 acc1=76.56
train step=100 loss=0.9957 sam_loss=1.5789 avg_loss=0.7916 acc1=78.12
train step=120 loss=1.0547 sam_loss=1.5011 avg_loss=0.7944 acc1=75.00
train step=140 loss=0.9909 sam_loss=1.4842 avg_loss=0.7989 acc1=75.00
train step=160 loss=0.9473 sam_loss=1.4370 avg_loss=0.7972 acc1=76.56
train step=180 loss=0.9822 sam_loss=1.4572 avg_loss=0.7940 acc1=78.12
train step=200 loss=0.5714 sam_loss=1.0863 avg_loss=0.7923 acc1=89.06
train step=220 loss=0.8125 sam_loss=1.2352 avg_loss=0.7913 acc1=82.81
train step=240 loss=0.8030 sam_loss=1.3560 avg_loss=0.7958 acc1=81.25
train step=260 loss=0.6258 sam_loss=1.0913 avg_loss=0.7918 acc1=84.38
train step=280 loss=0.8777 sam_loss=1.3403 avg_loss=0.7896 acc1=76.56
train step=300 loss=0.8479 sam_loss=1.3584 avg_loss=0.7932 acc1=81.25
train step=320 loss=0.8964 sam_loss=1.3387 avg_loss=0.7946 acc1=82.81
train step=340 loss=0.9961 sam_loss=1.5308 avg_loss=0.7929 acc1=79.69
train step=360 loss=0.3762 sam_loss=0.7464 avg_loss=0.7912 acc1=92.19
train step=380 loss=0.9612 sam_loss=1.5162 avg_loss=0.7931 acc1=76.56
train step=400 loss=0.9594 sam_loss=1.4075 avg_loss=0.7970 acc1=78.12
train step=420 loss=0.5943 sam_loss=1.0344 avg_loss=0.7958 acc1=85.94
train step=440 loss=0.8365 sam_loss=1.3140 avg_loss=0.7990 acc1=81.25
train step=460 loss=0.6445 sam_loss=1.0615 avg_loss=0.7999 acc1=85.94
train step=480 loss=0.7051 sam_loss=1.2642 avg_loss=0.8008 acc1=85.94
